# a, coord, std
4.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.099999999999999645e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.200000000000000178e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.299999999999999822e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.400000000000000355e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.500000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.599999999999999645e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.700000000000000178e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.799999999999999822e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.900000000000000355e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.000000000000000000e+00	1.562500000000000033e-04	7.792700618362311069e-04
5.099999999999999645e+00	1.874999999999999931e-03	6.488520659904912190e-03
5.200000000000000178e+00	4.062500000000000139e-03	2.610395371395916528e-02
5.299999999999999822e+00	1.375000000000000007e-02	4.325913715975979873e-02
5.400000000000000355e+00	2.500000000000000139e-02	8.342825836440935505e-02
5.500000000000000000e+00	3.500000000000000333e-02	1.327769951102694135e-01
5.599999999999999645e+00	7.640624999999999500e-02	1.800917597336802456e-01
5.700000000000000178e+00	1.157812500000000022e-01	2.197088686326227613e-01
5.799999999999999822e+00	1.384374999999999911e-01	2.419859085882803962e-01
5.900000000000000355e+00	1.857812500000000089e-01	2.842031870728892184e-01
6.000000000000000000e+00	2.754687499999999845e-01	3.382145474463711943e-01
6.099999999999999645e+00	4.053125000000000200e-01	3.874637648794332923e-01
6.200000000000000178e+00	5.329687499999999911e-01	4.375284674601689905e-01
6.299999999999999822e+00	7.153125000000000178e-01	4.784900269092275393e-01
6.400000000000000355e+00	9.204687499999999467e-01	5.225369074721124552e-01
6.500000000000000000e+00	1.147343750000000107e+00	5.839299246049917125e-01
6.599999999999999645e+00	1.363124999999999920e+00	6.652958750728144022e-01
6.700000000000000178e+00	1.587968749999999929e+00	7.128652389705254500e-01
6.799999999999999822e+00	1.829843749999999991e+00	7.268767310248295255e-01
6.900000000000000355e+00	2.056093750000000053e+00	7.626902708381145812e-01
7.000000000000000000e+00	2.280625000000000124e+00	7.977476770398902461e-01
7.099999999999999645e+00	2.478281250000000213e+00	8.809298549980520976e-01
7.200000000000000178e+00	2.729999999999999982e+00	9.442544199425190188e-01
7.299999999999999822e+00	2.927031250000000195e+00	9.585216896368380368e-01
7.400000000000000355e+00	3.148593749999999858e+00	9.573955765565782539e-01
7.500000000000000000e+00	3.343125000000000124e+00	9.453337862461292929e-01
7.599999999999999645e+00	3.532812499999999911e+00	9.060041687223222562e-01
7.700000000000000178e+00	3.710156249999999822e+00	9.417306781901588764e-01
7.799999999999999822e+00	3.870468750000000124e+00	9.383780767963264546e-01
7.900000000000000355e+00	4.003593750000000284e+00	9.044527169303476777e-01
8.000000000000000000e+00	4.139999999999999680e+00	9.215033269543626560e-01
