# r/a, correlation, std
1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.020202020202020110e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.040404040404040442e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.060606060606060552e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.080808080808080884e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.101010101010100994e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.121212121212121104e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.141414141414141437e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.161616161616161547e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.181818181818181879e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.202020202020201989e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.222222222222222321e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.242424242424242431e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.262626262626262541e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.282828282828282873e+00	9.702988825898113401e-01	1.117524678871684510e-02
1.303030303030302983e+00	9.284590639012532121e-01	2.318983310904544279e-02
1.323232323232323315e+00	8.773302496258529315e-01	2.349989500059257094e-02
1.343434343434343425e+00	7.466552559826671320e-01	3.679410302397986138e-02
1.363636363636363757e+00	6.480124719637844199e-01	4.363113475450242085e-02
1.383838383838383868e+00	5.598278736241822928e-01	4.337033634329292425e-02
1.404040404040403978e+00	4.583993249208337950e-01	4.398715665144225379e-02
1.424242424242424310e+00	3.727521350257322896e-01	4.060065226866881732e-02
1.444444444444444420e+00	3.245199666163539609e-01	3.742570320048017873e-02
1.464646464646464752e+00	2.885465936912924301e-01	3.532308974784177658e-02
1.484848484848484862e+00	2.800566331155395217e-01	3.417293737960255123e-02
1.505050505050505194e+00	2.625210827003089387e-01	3.356582528562536416e-02
1.525252525252525304e+00	2.587388337783624870e-01	3.307518658347512880e-02
1.545454545454545414e+00	2.505522285614467104e-01	3.298450924360096098e-02
